time,source,destination,source_computer,destination_computer,authentication_type,logon_type,authentication_orientation,status
7,U292@DOM1,U292@DOM1,C527,C527,?,?,TGT,Success
7,U32@DOM1,U32@DOM1,C815,C815,?,Batch,LogOff,Success
7,U3@DOM1,U3@DOM1,C419,C419,Kerberos,Network,LogOn,Success
7,U3@DOM1,U3@DOM1,C626,U3,?,?,TGS,Success
7,U4@DOM1,U4@DOM1,C229,C229,Kerberos,Network,LogOn,Success
7,U4@DOM1,U5@DOM1,C568,C568,Kerberos,Network,LogOn,Success
7,U5@DOM1,U4@DOM1,C568,C568,?,?,AuthMap,Success
7,U5@DOM1,U5@DOM1,C568,C568,?,Network,LogOff,Success
7,U65@C1669,C1669$@DOM1,C1669,C1669,?,?,AuthMap,Success
7,U65@C1669,U65@C1669,C1669,C1669,?,Batch,LogOff,Success
7,U65@C1669,U65@C1669,C1669,C1669,Negotiate,Batch,LogOn,Success
7,U66@DOM1,U66@DOM1,C1673,C1673,?,Network,LogOff,Success
7,U66@DOM1,U66@DOM1,C1673,C1673,Kerberos,Network,LogOn,Success
7,U66@DOM1,U66@DOM1,C1848,C1848,?,Network,LogOff,Success
7,U66@DOM1,U66@DOM1,C1848,C1848,Kerberos,Network,LogOn,Success
7,U6@DOM1,U6@DOM1,C61,C61,Kerberos,Network,LogOn,Success
7,U72@DOM1,U72@DOM1,C1691,C1691,?,Network,LogOff,Success
7,U73@DOM1,U73@DOM1,C1692,C1692,Negotiate,Batch,LogOn,Fail
7,U74@DOM1,U74@DOM1,C1290,C1691,Kerberos,Network,LogOn,Success
7,U78@DOM1,U78@DOM1,C1727,C1881,Kerberos,Network,LogOn,Success
7,U7@DOM1,U7@DOM1,C61,C61,Kerberos,Network,LogOn,Success
7,U91@DOM1,U91@DOM1,C1787,C1787,?,Batch,LogOff,Success
7,U96@DOM1,U96@DOM1,C542,C585,?,?,TGS,Success
7,U96@DOM1,U96@DOM1,C542,C585,Kerberos,Network,LogOn,Success
7,U96@DOM1,U96@DOM1,C542,C612,?,?,TGS,Success
7,U96@DOM1,U96@DOM1,C542,C612,Kerberos,Network,LogOn,Success
7,U96@DOM1,U96@DOM1,C542,C636,?,?,TGS,Success
7,U96@DOM1,U96@DOM1,C542,C743,Kerberos,Network,LogOn,Success
8,ANONYMOUS LOGON@C1715,ANONYMOUS LOGON@C1715,C1715,C1715,?,Network,LogOff,Success
8,ANONYMOUS LOGON@C467,ANONYMOUS LOGON@C467,C3778,C467,NTLM,Network,LogOn,Success
8,ANONYMOUS LOGON@C586,ANONYMOUS LOGON@C586,C493,C586,NTLM,Network,LogOn,Success
8,ANONYMOUS LOGON@C612,ANONYMOUS LOGON@C612,C3778,C612,NTLM,Network,LogOn,Success
8,ANONYMOUS LOGON@C612,ANONYMOUS LOGON@C612,C585,C612,NTLM,Network,LogOn,Success
8,C1035$@DOM1,C1035$@DOM1,C1035,C586,Kerberos,Network,LogOn,Success
8,C1035$@DOM1,C1035$@DOM1,C586,C586,?,Network,LogOff,Success
8,C104$@DOM1,C104$@DOM1,C105,C101,Kerberos,Network,LogOn,Success
8,C104$@DOM1,C104$@DOM1,C105,C523,NTLM,Network,LogOn,Success
8,C123$@DOM1,C123$@DOM1,C101,C101,?,Network,LogOff,Success
8,C123$@DOM1,C123$@DOM1,C527,C101,Kerberos,Network,LogOn,Success
8,C123$@DOM1,C123$@DOM1,C527,C1085,Kerberos,Network,LogOn,Success
8,C134$@DOM1,C134$@DOM1,C134,C457,Kerberos,Network,LogOn,Success
8,C1617$@DOM1,C1617$@DOM1,C1618,C523,NTLM,Network,LogOn,Success
8,C1617$@DOM1,C1617$@DOM1,C457,C457,?,Network,LogOff,Success
8,C1617$@DOM1,C1617$@DOM1,C467,C467,?,Network,LogOff,Success
8,C1617$@DOM1,C1617$@DOM1,C529,C529,?,Network,LogOff,Success
8,C1617$@DOM1,C1617$@DOM1,C586,C586,?,Network,LogOff,Success
8,C1627$@DOM1,SYSTEM@C1627,C1627,C1627,Negotiate,Service,LogOn,Success
8,C1645$@DOM1,SYSTEM@C1645,C1645,C1645,Negotiate,Service,LogOn,Success
8,C1654$@DOM1,U86@DOM1,C1654,C1654,Negotiate,Batch,LogOn,Fail
8,C1701$@DOM1,SYSTEM@C1701,C1701,C1701,Negotiate,Service,LogOn,Success
8,C1708$@DOM1,C1708$@DOM1,C1709,C1085,Kerberos,Network,LogOn,Success
8,C1766$@DOM1,C1766$@DOM1,C101,C101,?,Network,LogOff,Success
8,C1766$@DOM1,C1766$@DOM1,C1968,C101,Kerberos,Network,LogOn,Success
8,C1766$@DOM1,C1766$@DOM1,C523,C523,?,Network,LogOff,Success
8,C1773$@DOM1,C1773$@DOM1,C1774,C1772,Kerberos,Network,LogOn,Success
8,C1779$@DOM1,C1779$@DOM1,C1779,C529,Kerberos,Network,LogOn,Success
8,C1779$@DOM1,C1779$@DOM1,C1779,TGT,?,?,TGS,Success
8,C1782$@DOM1,C1782$@DOM1,C1782,C612,Kerberos,Network,LogOn,Success
8,C1794$@DOM1,C1794$@DOM1,C1795,C1085,Kerberos,Network,LogOn,Success
8,C1817$@DOM1,SYSTEM@C1817,C1817,C1817,Negotiate,Service,LogOn,Success
8,C2072$@DOM1,C2072$@DOM1,C2250,C2250,?,?,TGT,Success
8,C2072$@DOM1,C2072$@DOM1,C2250,C457,?,?,TGS,Success
8,C2072$@DOM1,C2072$@DOM1,C2250,C457,Kerberos,Network,LogOn,Success
8,C2072$@DOM1,C2072$@DOM1,C457,C457,?,Network,LogOff,Success
8,C2072$@DOM1,C2072$@DOM1,C457,C457,NTLM,Network,LogOn,Success
8,C2111$@DOM1,C2111$@DOM1,C2112,C2112,?,?,TGT,Success
8,C2111$@DOM1,C2111$@DOM1,C2112,C612,?,?,TGS,Success
8,C2111$@DOM1,C2111$@DOM1,C2112,C612,Kerberos,Network,LogOn,Success
8,C2111$@DOM1,C2111$@DOM1,C612,C612,?,Network,LogOff,Success
8,C2242$@DOM1,C2242$@DOM1,C467,C467,?,Network,LogOff,Success
8,C2246$@DOM1,C2246$@DOM1,C2247,C2247,?,?,TGT,Success
8,C2246$@DOM1,C2246$@DOM1,C2247,C457,?,?,TGS,Success
8,C2246$@DOM1,C2246$@DOM1,C2247,C457,Kerberos,Network,LogOn,Success
8,C2246$@DOM1,C2246$@DOM1,C457,C457,?,Network,LogOff,Success
8,C302$@DOM1,C302$@DOM1,C302,C529,Kerberos,Network,LogOn,Success
8,C3850$@DOM1,C3850$@DOM1,C457,C457,?,Network,LogOff,Success
8,C395$@DOM1,C395$@DOM1,C395,C457,Kerberos,Network,LogOn,Success
8,C395$@DOM1,C395$@DOM1,C457,C457,?,Network,LogOff,Success
8,C493$@DOM1,C493$@DOM1,C493,C586,Kerberos,Network,LogOn,Success
8,C538$@DOM1,C538$@DOM1,C101,C101,?,Network,LogOff,Success
8,C561$@DOM1,C561$@DOM1,C561,C1872,?,?,TGS,Success
8,C585$@DOM1,C585$@DOM1,C585,C612,Kerberos,Network,LogOn,Success
8,C599$@DOM1,C599$@DOM1,C101,C101,?,Network,LogOff,Success
8,C599$@DOM1,C599$@DOM1,C1619,C101,Kerberos,Network,LogOn,Success
8,C599$@DOM1,C599$@DOM1,C1619,C523,Kerberos,Network,LogOn,Success
8,C612$@DOM1,C612$@DOM1,C612,C612,?,Network,LogOff,Success
8,C612$@DOM1,C612$@DOM1,C612,C612,Kerberos,Network,LogOn,Success
8,C619$@DOM1,C619$@DOM1,C529,C529,?,Network,LogOff,Success
8,C878$@DOM1,C878$@DOM1,C878,C467,Kerberos,Network,LogOn,Success
8,C900$@DOM1,C900$@DOM1,C467,C467,?,Network,LogOff,Success
8,C916$@DOM1,C916$@DOM1,C586,C586,?,Network,LogOff,Success
8,C937$@DOM1,SYSTEM@C937,C937,C937,Negotiate,Service,LogOn,Success
8,U1371@DOM1,U1371@DOM1,C586,C586,?,Network,LogOff,Success
8,U152@DOM1,U152@DOM1,C4381,C586,Kerberos,Network,LogOn,Success
8,U152@DOM1,U152@DOM1,C586,C586,?,Network,LogOff,Success
8,U27@DOM1,U27@DOM1,C2742,C2742,?,Network,LogOff,Success
8,U32@DOM1,U32@DOM1,C1870,C1870,?,Network,LogOff,Success
8,U34@DOM1,U34@DOM1,C1183,C1183,?,Network,LogOff,Success
8,U34@DOM1,U6@DOM1,C1183,C1183,?,?,AuthMap,Success
8,U3@DOM1,U48@DOM1,C626,C626,Kerberos,Network,LogOn,Success
8,U48@DOM1,U3@DOM1,C626,C626,?,?,AuthMap,Success
8,U48@DOM1,U48@DOM1,C626,C626,?,Network,LogOff,Success
8,U4@DOM1,U5@DOM1,C568,C568,Kerberos,Network,LogOn,Success
8,U59@DOM1,U59@DOM1,C1634,C1634,?,NetworkCleartext,LogOff,Success
8,U5@DOM1,U4@DOM1,C568,C568,?,?,AuthMap,Success
8,U5@DOM1,U5@DOM1,C568,C568,?,Network,LogOff,Success
8,U61@DOM1,U61@DOM1,C1581,C1581,Kerberos,Network,LogOn,Success
8,U6@DOM1,U34@DOM1,C1183,C1183,Kerberos,Network,LogOn,Success
8,U6@DOM1,U6@DOM1,C61,C61,Kerberos,Network,LogOn,Success
8,U7@DOM1,U7@DOM1,C61,C61,Kerberos,Network,LogOn,Success
8,U825@DOM1,U825@DOM1,C612,C612,?,Network,LogOff,Success
8,U8@DOM1,U8@DOM1,C1644,C1644,?,?,TGS,Success
8,U8@DOM1,U8@DOM1,C1644,C1644,?,?,TGT,Success
8,U96@DOM1,U96@DOM1,C542,C586,Kerberos,Network,LogOn,Success
8,U96@DOM1,U96@DOM1,C542,C612,Kerberos,Network,LogOn,Success
8,U96@DOM1,U96@DOM1,C542,C636,Kerberos,Network,LogOn,Success
9,ANONYMOUS LOGON@C467,ANONYMOUS LOGON@C467,C5336,C467,NTLM,Network,LogOn,Success
9,C101$@DOM1,C101$@DOM1,C101,C988,Kerberos,Network,LogOn,Success
9,C1035$@DOM1,C1035$@DOM1,C1035,C586,Kerberos,Network,LogOn,Success
9,C1035$@DOM1,C1035$@DOM1,C586,C586,?,Network,LogOff,Success
9,C1155$@DOM1,C1155$@DOM1,C529,C529,?,Network,LogOff,Success
9,C1186$@DOM1,C1186$@DOM1,C528,C528,?,Network,LogOff,Success
9,C1202$@DOM1,C1202$@DOM1,C1202,C528,Kerberos,Network,LogOn,Success
9,C1543$@DOM1,C1543$@DOM1,C1065,C1065,?,Network,LogOff,Success
9,C1589$@DOM1,SYSTEM@C1589,C1589,C1589,Negotiate,Service,LogOn,Success
9,C1617$@DOM1,C1617$@DOM1,C1065,C1065,?,Network,LogOff,Success
9,C1617$@DOM1,C1617$@DOM1,C528,C528,?,Network,LogOff,Success
9,C1617$@DOM1,C1617$@DOM1,C612,C612,?,Network,LogOff,Success
9,C1617$@DOM1,C1617$@DOM1,C625,C625,?,Network,LogOff,Success
9,C1841$@DOM1,C1841$@DOM1,C1841,C586,Kerberos,Network,LogOn,Success
9,C1861$@DOM1,C1861$@DOM1,C528,C528,?,Network,LogOff,Success
9,C1896$@DOM1,C1896$@DOM1,C1896,C529,Kerberos,Network,LogOn,Success
9,C1918$@DOM1,C1918$@DOM1,C1066,C467,Kerberos,Network,LogOn,Success
9,C2079$@DOM1,C2079$@DOM1,C2079,C528,Kerberos,Network,LogOn,Success
9,C2079$@DOM1,C2079$@DOM1,C467,C467,?,Network,LogOff,Success
9,C2079$@DOM1,C2079$@DOM1,C528,C528,?,Network,LogOff,Success
9,C216$@DOM1,C216$@DOM1,C216,C528,Kerberos,Network,LogOn,Success
9,C2281$@DOM1,C2281$@DOM1,C5565,C528,Kerberos,Network,LogOn,Success
9,C2459$@DOM1,C2459$@DOM1,C1065,C1065,?,Network,LogOff,Success
9,C269$@DOM1,C269$@DOM1,C528,C528,?,Network,LogOff,Success
9,C2708$@DOM1,C2708$@DOM1,C528,C528,?,Network,LogOff,Success
9,C2975$@DOM1,C2975$@DOM1,C3083,C612,Kerberos,Network,LogOn,Success
9,C480$@DOM1,C480$@DOM1,C480,C625,Kerberos,Network,LogOn,Success
9,C480$@DOM1,C480$@DOM1,C625,C625,?,Network,LogOff,Success
9,C486$@DOM1,SYSTEM@C486,C486,C486,Negotiate,Service,LogOn,Success
9,C599$@DOM1,C599$@DOM1,C1619,C988,Kerberos,Network,LogOn,Success
9,C599$@DOM1,C599$@DOM1,C988,C988,?,Network,LogOff,Success
9,C612$@DOM1,C612$@DOM1,C1521,C612,Kerberos,Network,LogOn,Success
9,C612$@DOM1,C612$@DOM1,C612,C612,?,Network,LogOff,Success
9,C654$@DOM1,C654$@DOM1,C528,C528,?,Network,LogOff,Success
9,C654$@DOM1,C654$@DOM1,C654,C528,Kerberos,Network,LogOn,Success
9,C898$@DOM1,C898$@DOM1,C898,C612,Kerberos,Network,LogOn,Success
9,U100@DOM1,U100@DOM1,C270,C1065,Kerberos,Network,LogOn,Success
9,U101@DOM1,C1862$@DOM1,C1862,C1862,?,?,AuthMap,Success
9,U101@DOM1,U101@DOM1,C1862,C1862,Negotiate,Interactive,LogOn,Success
9,U19@DOM1,U19@DOM1,C229,C229,?,Network,LogOff,Success
9,U19@DOM1,U19@DOM1,C229,C229,Kerberos,Network,LogOn,Success
9,U2@DOM1,U2@DOM1,C1679,C1681,NTLM,Network,LogOn,Success
9,U2@DOM1,U2@DOM1,C1681,C1681,?,Network,LogOff,Success
9,U2@DOM1,U2@DOM1,C7,C7,NTLM,Network,LogOn,Success
9,U32@DOM1,U32@DOM1,C625,C625,?,Network,LogOff,Success
9,U34@DOM1,U34@DOM1,C1183,C1183,?,Network,LogOff,Success
9,U3@DOM1,U3@DOM1,C419,C419,Kerberos,Network,LogOn,Success
9,U48@DOM1,U48@DOM1,C419,C419,?,Network,LogOff,Success
9,U48@DOM1,U48@DOM1,C419,C419,Kerberos,Network,LogOn,Success
9,U4@DOM1,U4@DOM1,C229,C229,Kerberos,Network,LogOn,Success
9,U4@DOM1,U4@DOM1,C568,U4,?,?,TGS,Success
9,U66@DOM1,U66@DOM1,C1732,C1732,?,Network,LogOff,Success
9,U66@DOM1,U66@DOM1,C1732,C1732,Kerberos,Network,LogOn,Success
9,U68@DOM1,U883@C1681,C1681,C1681,Negotiate,NetworkCleartext,LogOn,Success
9,U6@DOM1,U6@DOM1,C61,C61,Kerberos,Network,LogOn,Success
9,U79@C1731,U79@C1731,C1731,C1731,?,Batch,LogOff,Success
9,U83@C1747,C1747$@DOM1,C1747,C1747,?,?,AuthMap,Success
9,U83@C1747,U83@C1747,C1747,C1747,?,Batch,LogOff,Success
9,U83@C1747,U83@C1747,C1747,C1747,Negotiate,Batch,LogOn,Success
9,U86@DOM1,U86@DOM1,C1767,C1767,?,Network,LogOff,Success
9,U883@C1681,U68@DOM1,C1681,C1681,?,?,AuthMap,Success
9,U8@DOM1,U8@DOM1,C419,C419,?,Network,LogOff,Success
9,U8@DOM1,U8@DOM1,C419,C419,Kerberos,Network,LogOn,Success
9,U8@DOM1,U8@DOM1,C626,U25,?,?,TGS,Success
9,U90@DOM1,U90@DOM1,C1786,C1786,?,Batch,LogOff,Success
9,U94@DOM1,U94@DOM1,C7,C7,?,Network,LogOff,Success
9,U94@DOM1,U94@DOM1,C7,C7,NTLM,Network,LogOn,Success
9,U96@DOM1,U96@DOM1,C542,C1877,?,?,TGS,Success
9,U96@DOM1,U96@DOM1,C542,C743,?,?,TGS,Success
9,U96@DOM1,U96@DOM1,C636,C636,?,Network,LogOff,Success
10,ANONYMOUS LOGON@C586,ANONYMOUS LOGON@C586,C1478,C586,NTLM,Network,LogOn,Success
10,ANONYMOUS LOGON@C586,ANONYMOUS LOGON@C586,C586,C586,?,Network,LogOff,Success
10,ANONYMOUS LOGON@C586,ANONYMOUS LOGON@C586,C620,C586,NTLM,Network,LogOn,Success
10,C123$@DOM1,C123$@DOM1,C101,C101,?,Network,LogOff,Success
10,C123$@DOM1,C123$@DOM1,C527,C101,Kerberos,Network,LogOn,Success
10,C1441$@DOM1,C1441$@DOM1,C1441,C586,Kerberos,Network,LogOn,Success
10,C1478$@DOM1,C1478$@DOM1,C1478,C586,Kerberos,Network,LogOn,Success
10,C1495$@DOM1,C1495$@DOM1,C1495,C457,Kerberos,Network,LogOn,Success
10,C1617$@DOM1,C1617$@DOM1,C1618,C523,Kerberos,Network,LogOn,Success
10,C1637$@DOM1,C1637$@DOM1,C467,C467,?,Network,LogOff,Success
10,C1665$@DOM1,C1665$@DOM1,C1665,C1665,?,Network,LogOff,Success
10,C1665$@DOM1,C1665$@DOM1,C1665,C1665,Kerberos,Network,LogOn,Success
10,C1766$@DOM1,C1766$@DOM1,C101,C101,?,Network,LogOff,Success
10,C1766$@DOM1,C1766$@DOM1,C1968,C101,Kerberos,Network,LogOn,Success
10,C1784$@DOM1,C1784$@DOM1,C1784,C586,Kerberos,Network,LogOn,Success
10,C1789$@DOM1,C1789$@DOM1,C612,C612,?,Network,LogOff,Success
10,C1817$@DOM1,SYSTEM@C1817,C1817,C1817,Negotiate,Service,LogOn,Success
10,C1871$@DOM1,U103@DOM1,C1871,C1871,Kerberos,Network,LogOn,Success
10,C1891$@DOM1,C1891$@DOM1,C1891,C612,Kerberos,Network,LogOn,Success
10,C1918$@DOM1,C1918$@DOM1,C1066,C467,Kerberos,Network,LogOn,Success
10,C1918$@DOM1,C1918$@DOM1,C467,C467,?,Network,LogOff,Success
10,C1991$@DOM1,SYSTEM@C1991,C1991,C1991,Negotiate,Service,LogOn,Success
10,C2223$@DOM1,C2223$@DOM1,C2224,C2224,?,?,TGT,Success
10,C2223$@DOM1,C2223$@DOM1,C2224,C529,?,?,TGS,Success
10,C2223$@DOM1,C2223$@DOM1,C2224,C529,Kerberos,Network,LogOn,Success
10,C2223$@DOM1,C2223$@DOM1,C529,C529,?,Network,LogOff,Success
10,C2251$@DOM1,C2251$@DOM1,C2252,C2252,?,?,TGT,Success
10,C2251$@DOM1,C2251$@DOM1,C2252,C457,?,?,TGS,Success
10,C2251$@DOM1,C2251$@DOM1,C2252,C457,Kerberos,Network,LogOn,Success
10,C2251$@DOM1,C2251$@DOM1,C457,C457,?,Network,LogOff,Success
10,C2275$@DOM1,C2275$@DOM1,C2276,C2276,?,?,TGT,Success
10,C2275$@DOM1,C2275$@DOM1,C2276,C457,?,?,TGS,Success
10,C2275$@DOM1,C2275$@DOM1,C2276,C457,Kerberos,Network,LogOn,Success
10,C2275$@DOM1,C2275$@DOM1,C457,C457,?,Network,LogOff,Success
10,C2279$@DOM1,C2279$@DOM1,C2280,C2280,?,?,TGT,Success
10,C2279$@DOM1,C2279$@DOM1,C2280,C457,?,?,TGS,Success
10,C2279$@DOM1,C2279$@DOM1,C2280,C457,Kerberos,Network,LogOn,Success
10,C2279$@DOM1,C2279$@DOM1,C457,C457,?,Network,LogOff,Success
10,C2521$@DOM1,C2521$@DOM1,C2521,C586,Kerberos,Network,LogOn,Success
10,C269$@DOM1,C269$@DOM1,C586,C586,?,Network,LogOff,Success
10,C294$@DOM1,C294$@DOM1,C586,C586,?,Network,LogOff,Success
10,C378$@DOM1,C378$@DOM1,C586,C586,?,Network,LogOff,Success
10,C4437$@DOM1,C4437$@DOM1,C586,C586,?,Network,LogOff,Success
10,C498$@DOM1,C498$@DOM1,C586,C586,?,Network,LogOff,Success
10,C5398$@DOM1,C5398$@DOM1,C467,C467,?,Network,LogOff,Success
10,C620$@DOM1,C620$@DOM1,C620,C586,Kerberos,Network,LogOn,Success
10,C637$@DOM1,C637$@DOM1,C457,C457,?,Network,LogOff,Success
10,C654$@DOM1,C654$@DOM1,C654,C654,?,?,AuthMap,Success
10,C654$@DOM1,C654$@DOM1,C654,C654,?,?,TGS,Success
10,C654$@DOM1,C654$@DOM1,C654,C654,?,?,TGT,Success
10,C654$@DOM1,C654$@DOM1,C654,C654,?,Network,LogOff,Success
10,C654$@DOM1,C654$@DOM1,C654,C654,Kerberos,Network,LogOn,Success
10,C877$@DOM1,C877$@DOM1,C467,C467,?,Network,LogOff,Success
10,C937$@DOM1,SYSTEM@C937,C937,C937,Negotiate,Service,LogOn,Success
10,U100@DOM1,U100@DOM1,C270,C586,Kerberos,Network,LogOn,Success
10,U103@DOM1,C1871$@DOM1,C1871,C1871,?,?,AuthMap,Success
10,U103@DOM1,U103@DOM1,C1871,C1871,?,Network,LogOff,Success
10,U110@C1665,C1665$@DOM1,C1665,C1665,?,?,AuthMap,Success
10,U110@C1665,U110@C1665,C1665,C1665,?,Interactive,LogOff,Success
10,U110@C1665,U110@C1665,C1665,C1665,Negotiate,Interactive,LogOn,Success
10,U13@DOM1,U13@DOM1,C368,C368,?,Network,LogOff,Success
10,U13@DOM1,U13@DOM1,C368,C368,NTLM,Network,LogOn,Success
10,U19@DOM1,U19@DOM1,C568,C568,?,Network,LogOff,Success
10,U19@DOM1,U19@DOM1,C657,C657,?,Network,LogOff,Success
10,U19@DOM1,U4@DOM1,C568,C568,?,?,AuthMap,Success
10,U19@DOM1,U4@DOM1,C657,C657,?,?,AuthMap,Success
10,U399@DOM5,U400@C832,C832,C832,Negotiate,Interactive,LogOn,Success
10,U400@C832,U399@DOM5,C832,C832,?,?,AuthMap,Success
10,U4@DOM1,U19@DOM1,C568,C568,Kerberos,Network,LogOn,Success
10,U4@DOM1,U19@DOM1,C657,C657,Kerberos,Network,LogOn,Success
10,U4@DOM1,U4@DOM1,C657,U4,?,?,TGS,Success
10,U53@DOM1,U75@DOM1,C1710,C1710,Negotiate,Interactive,LogOn,Success
10,U59@DOM1,U59@DOM1,C1634,C1634,?,NetworkCleartext,LogOff,Success
10,U63@DOM1,U63@DOM1,C1666,C1666,?,Network,LogOff,Success
10,U63@DOM1,U63@DOM1,C1755,C1755,?,Network,LogOff,Success
10,U63@DOM1,U63@DOM1,C1755,C1755,Kerberos,Network,LogOn,Success
10,U63@DOM1,U63@DOM1,C1792,C1666,NTLM,Network,LogOn,Success
10,U66@DOM1,U66@DOM1,C1879,C1879,?,Network,LogOff,Success
10,U66@DOM1,U66@DOM1,C1879,C1879,Kerberos,Network,LogOn,Success
10,U66@DOM1,U66@DOM1,C1998,C1998,?,Network,LogOff,Success
10,U66@DOM1,U66@DOM1,C1998,C1998,Kerberos,Network,LogOn,Success
10,U6@DOM1,U6@DOM1,C61,C61,Kerberos,Network,LogOn,Success
10,U75@DOM1,U53@DOM1,C1710,C1710,?,?,AuthMap,Success
10,U75@DOM1,U75@DOM1,C1710,C1710,?,Interactive,LogOff,Success
10,U7@DOM1,U7@DOM1,C61,C61,Kerberos,Network,LogOn,Success
11,ANONYMOUS LOGON@C625,ANONYMOUS LOGON@C625,C625,C625,?,Network,LogOff,Success
11,C104$@DOM1,C104$@DOM1,C105,C1085,NTLM,Network,LogOn,Success
11,C104$@DOM1,C104$@DOM1,C105,C553,Kerberos,Network,LogOn,Success
11,C123$@DOM1,C123$@DOM1,C101,C101,?,Network,LogOff,Success
11,C123$@DOM1,C123$@DOM1,C1065,C1065,?,Network,LogOff,Success
11,C123$@DOM1,C123$@DOM1,C527,C101,Kerberos,Network,LogOn,Success
11,C123$@DOM1,C123$@DOM1,C527,C553,Kerberos,Network,LogOn,Success
11,C123$@DOM1,C123$@DOM1,C527,C988,Kerberos,Network,LogOn,Success
11,C123$@DOM1,C123$@DOM1,C553,C553,?,Network,LogOff,Success
11,C123$@DOM1,C123$@DOM1,C988,C988,?,Network,LogOff,Success
11,C1617$@DOM1,C1617$@DOM1,C1618,C553,Kerberos,Network,LogOn,Success
11,C1617$@DOM1,C1617$@DOM1,C553,C553,?,Network,LogOff,Success
11,C1627$@DOM1,C1627$@DOM1,C1065,C1065,?,Network,LogOff,Success
11,C1708$@DOM1,C1708$@DOM1,C1709,C1085,Kerberos,Network,LogOn,Success
11,C1748$@DOM1,C1748$@DOM1,C467,C467,?,Network,LogOff,Success
11,C1794$@DOM1,C1794$@DOM1,C1795,C1085,Kerberos,Network,LogOn,Success
11,C1830$@DOM1,C1830$@DOM1,C1830,C625,Kerberos,Network,LogOn,Success
11,C1856$@DOM1,C1856$@DOM1,C625,C625,?,Network,LogOff,Success
11,C244$@DOM1,C244$@DOM1,C467,C467,?,Network,LogOff,Success
11,C2521$@DOM1,C2521$@DOM1,C2521,C2521,?,Network,LogOff,Success
11,C2521$@DOM1,C2521$@DOM1,C2521,C2521,Kerberos,Network,LogOn,Success
11,C2521$@DOM1,C2521$@DOM1,C2521,C625,Kerberos,Network,LogOn,Success
11,C2835$@DOM1,C2835$@DOM1,C2835,C457,?,?,TGS,Success
11,C3450$@DOM1,C3450$@DOM1,C625,C625,?,Network,LogOff,Success
11,C538$@DOM1,C538$@DOM1,C539,C1085,Kerberos,Network,LogOn,Success
11,C538$@DOM1,C538$@DOM1,C539,C553,Kerberos,Network,LogOn,Success
11,C538$@DOM1,C538$@DOM1,C553,C553,?,Network,LogOff,Success
11,C599$@DOM1,C599$@DOM1,C1619,C599,?,?,TGS,Success
11,C926$@DOM1,C926$@DOM1,C926,C528,Kerberos,Network,LogOn,Success
11,U100@DOM1,U100@DOM1,C270,C2553,?,?,TGS,Success
11,U100@DOM1,U100@DOM1,C270,C743,?,?,TGS,Success
11,U102@DOM1,U102@DOM1,C1056,C1056,?,Network,LogOff,Success
11,U1371@DOM1,U1371@DOM1,C467,C467,?,Network,LogOff,Success
11,U19@DOM1,U19@DOM1,C229,C229,?,Network,LogOff,Success
11,U19@DOM1,U19@DOM1,C229,C229,Kerberos,Network,LogOn,Success
11,U24@DOM1,U24@DOM1,C1697,C1697,?,Network,LogOff,Success
11,U24@DOM1,U24@DOM1,C1697,C1697,Kerberos,Network,LogOn,Success
11,U24@DOM1,U24@DOM1,C1770,C1770,?,Network,LogOff,Success
11,U24@DOM1,U24@DOM1,C1770,C1770,Kerberos,Network,LogOn,Success
11,U292@DOM1,U292@DOM1,C527,C123,?,?,TGS,Success
11,U292@DOM1,U292@DOM1,C527,C527,?,?,TGT,Success
11,U292@DOM1,U292@DOM1,C574,C567,?,?,TGS,Success
11,U292@DOM1,U292@DOM1,C574,C574,?,?,TGT,Success
11,U32@DOM1,U32@DOM1,C1940,C1940,?,Network,LogOff,Success
11,U33@C1700,C1700$@DOM1,C1700,C1700,?,?,AuthMap,Success
11,U33@C1700,U33@C1700,C1700,C1700,?,Batch,LogOff,Success
11,U33@C1700,U33@C1700,C1700,C1700,Negotiate,Batch,LogOn,Success
11,U399@DOM5,U400@C832,C832,C832,Negotiate,Interactive,LogOn,Success
11,U3@DOM1,U3@DOM1,C419,C419,Kerberos,Network,LogOn,Success
11,U400@C832,U399@DOM5,C832,C832,?,?,AuthMap,Success
11,U400@C832,U400@C832,C832,C832,?,Interactive,LogOff,Success
11,U4@DOM1,U4@DOM1,C229,C229,Kerberos,Network,LogOn,Success
11,U66@DOM1,U66@DOM1,C1790,C1790,?,Network,LogOff,Success
11,U66@DOM1,U66@DOM1,C1790,C1790,Kerberos,Network,LogOn,Success
11,U66@DOM1,U66@DOM1,C1823,C1732,Kerberos,Network,LogOn,Success
11,U6@DOM1,U6@DOM1,C61,C61,Kerberos,Network,LogOn,Success
11,U7353@C1596,U7353@C1596,C1596,C529,NTLM,Network,LogOn,Fail
11,U7@DOM1,U7@DOM1,C61,C61,Kerberos,Network,LogOn,Success
12,ANONYMOUS LOGON@C586,ANONYMOUS LOGON@C586,C586,C586,?,Network,LogOff,Success
12,C104$@DOM1,C104$@DOM1,C105,C523,NTLM,Network,LogOn,Success
12,C104$@DOM1,C104$@DOM1,C523,C523,?,Network,LogOff,Success
12,C1065$@DOM1,C1065$@DOM1,C1065,C1065,?,Network,LogOff,Success
12,C1065$@DOM1,C1065$@DOM1,C1065,C1065,Kerberos,Network,LogOn,Success
